taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases
515,3,2,236299,URMA_WRITE,1,0ns,1,0
516,4,5,236299,URMA_WRITE,1,0ns,1,0
517,5,4,236299,URMA_WRITE,1,0ns,1,0
518,6,7,236299,URMA_WRITE,1,0ns,1,0
519,7,6,236299,URMA_WRITE,1,0ns,1,0
520,8,9,236299,URMA_WRITE,1,0ns,1,0
521,9,8,236299,URMA_WRITE,1,0ns,1,0
522,10,11,236299,URMA_WRITE,1,0ns,1,0
523,11,10,236299,URMA_WRITE,1,0ns,1,0
524,12,13,236299,URMA_WRITE,1,0ns,1,0
525,13,12,236299,URMA_WRITE,1,0ns,1,0
526,14,15,236299,URMA_WRITE,1,0ns,1,0
527,15,14,236299,URMA_WRITE,1,0ns,1,0
528,16,17,236299,URMA_WRITE,1,0ns,1,0
529,17,16,236299,URMA_WRITE,1,0ns,1,0
530,18,19,236299,URMA_WRITE,1,0ns,1,0
531,19,18,236299,URMA_WRITE,1,0ns,1,0
532,20,21,236299,URMA_WRITE,1,0ns,1,0
533,21,20,236299,URMA_WRITE,1,0ns,1,0
534,22,23,236299,URMA_WRITE,1,0ns,1,0
535,23,22,236299,URMA_WRITE,1,0ns,1,0
536,24,25,236299,URMA_WRITE,1,0ns,1,0
537,25,24,236299,URMA_WRITE,1,0ns,1,0
538,26,27,236299,URMA_WRITE,1,0ns,1,0
539,27,26,236299,URMA_WRITE,1,0ns,1,0
540,28,29,236299,URMA_WRITE,1,0ns,1,0
541,29,28,236299,URMA_WRITE,1,0ns,1,0
542,30,31,236299,URMA_WRITE,1,0ns,1,0
543,31,30,236299,URMA_WRITE,1,0ns,1,0
544,32,33,236299,URMA_WRITE,1,0ns,1,0
545,33,32,236299,URMA_WRITE,1,0ns,1,0
546,34,35,236299,URMA_WRITE,1,0ns,1,0
547,35,34,236299,URMA_WRITE,1,0ns,1,0
548,36,37,236299,URMA_WRITE,1,0ns,1,0
549,37,36,236299,URMA_WRITE,1,0ns,1,0
550,38,39,236299,URMA_WRITE,1,0ns,1,0
551,39,38,236299,URMA_WRITE,1,0ns,1,0
552,40,41,236299,URMA_WRITE,1,0ns,1,0
553,41,40,236299,URMA_WRITE,1,0ns,1,0
554,42,43,236299,URMA_WRITE,1,0ns,1,0
555,43,42,236299,URMA_WRITE,1,0ns,1,0
556,44,45,236299,URMA_WRITE,1,0ns,1,0
557,45,44,236299,URMA_WRITE,1,0ns,1,0
558,46,47,236299,URMA_WRITE,1,0ns,1,0
559,47,46,236299,URMA_WRITE,1,0ns,1,0
560,48,49,236299,URMA_WRITE,1,0ns,1,0
561,49,48,236299,URMA_WRITE,1,0ns,1,0
562,50,51,236299,URMA_WRITE,1,0ns,1,0
563,51,50,236299,URMA_WRITE,1,0ns,1,0
564,52,53,236299,URMA_WRITE,1,0ns,1,0
565,53,52,236299,URMA_WRITE,1,0ns,1,0
566,54,55,236299,URMA_WRITE,1,0ns,1,0
567,55,54,236299,URMA_WRITE,1,0ns,1,0
568,56,57,236299,URMA_WRITE,1,0ns,1,0
569,57,56,236299,URMA_WRITE,1,0ns,1,0
570,58,59,236299,URMA_WRITE,1,0ns,1,0
571,59,58,236299,URMA_WRITE,1,0ns,1,0
572,60,61,236299,URMA_WRITE,1,0ns,1,0
573,61,60,236299,URMA_WRITE,1,0ns,1,0
574,62,63,236299,URMA_WRITE,1,0ns,1,0
575,63,62,236299,URMA_WRITE,1,0ns,1,0
576,0,2,236299,URMA_WRITE,1,0ns,2,1
577,1,3,236299,URMA_WRITE,1,0ns,2,1
578,2,0,236299,URMA_WRITE,1,0ns,2,1
579,3,1,236299,URMA_WRITE,1,0ns,2,1
580,4,6,236299,URMA_WRITE,1,0ns,2,1
581,5,7,236299,URMA_WRITE,1,0ns,2,1
582,6,4,236299,URMA_WRITE,1,0ns,2,1
583,7,5,236299,URMA_WRITE,1,0ns,2,1
584,8,10,236299,URMA_WRITE,1,0ns,2,1
585,9,11,236299,URMA_WRITE,1,0ns,2,1
586,10,8,236299,URMA_WRITE,1,0ns,2,1
587,11,9,236299,URMA_WRITE,1,0ns,2,1
588,12,14,236299,URMA_WRITE,1,0ns,2,1
589,13,15,236299,URMA_WRITE,1,0ns,2,1
590,14,12,236299,URMA_WRITE,1,0ns,2,1
591,15,13,236299,URMA_WRITE,1,0ns,2,1
592,16,18,236299,URMA_WRITE,1,0ns,2,1
593,17,19,236299,URMA_WRITE,1,0ns,2,1
594,18,16,236299,URMA_WRITE,1,0ns,2,1
595,19,17,236299,URMA_WRITE,1,0ns,2,1
596,20,22,236299,URMA_WRITE,1,0ns,2,1
597,21,23,236299,URMA_WRITE,1,0ns,2,1
598,22,20,236299,URMA_WRITE,1,0ns,2,1
599,23,21,236299,URMA_WRITE,1,0ns,2,1
600,24,26,236299,URMA_WRITE,1,0ns,2,1
601,25,27,236299,URMA_WRITE,1,0ns,2,1
602,26,24,236299,URMA_WRITE,1,0ns,2,1
603,27,25,236299,URMA_WRITE,1,0ns,2,1
604,28,30,236299,URMA_WRITE,1,0ns,2,1
605,29,31,236299,URMA_WRITE,1,0ns,2,1
606,30,28,236299,URMA_WRITE,1,0ns,2,1
607,31,29,236299,URMA_WRITE,1,0ns,2,1
608,32,34,236299,URMA_WRITE,1,0ns,2,1
609,33,35,236299,URMA_WRITE,1,0ns,2,1
610,34,32,236299,URMA_WRITE,1,0ns,2,1
611,35,33,236299,URMA_WRITE,1,0ns,2,1
612,36,38,236299,URMA_WRITE,1,0ns,2,1
613,37,39,236299,URMA_WRITE,1,0ns,2,1
614,38,36,236299,URMA_WRITE,1,0ns,2,1
615,39,37,236299,URMA_WRITE,1,0ns,2,1
616,40,42,236299,URMA_WRITE,1,0ns,2,1
617,41,43,236299,URMA_WRITE,1,0ns,2,1
618,42,40,236299,URMA_WRITE,1,0ns,2,1
619,43,41,236299,URMA_WRITE,1,0ns,2,1
620,44,46,236299,URMA_WRITE,1,0ns,2,1
621,45,47,236299,URMA_WRITE,1,0ns,2,1
622,46,44,236299,URMA_WRITE,1,0ns,2,1
623,47,45,236299,URMA_WRITE,1,0ns,2,1
624,48,50,236299,URMA_WRITE,1,0ns,2,1
625,49,51,236299,URMA_WRITE,1,0ns,2,1
626,50,48,236299,URMA_WRITE,1,0ns,2,1
627,51,49,236299,URMA_WRITE,1,0ns,2,1
628,52,54,236299,URMA_WRITE,1,0ns,2,1
629,53,55,236299,URMA_WRITE,1,0ns,2,1
630,54,52,236299,URMA_WRITE,1,0ns,2,1
631,55,53,236299,URMA_WRITE,1,0ns,2,1
632,56,58,236299,URMA_WRITE,1,0ns,2,1
633,57,59,236299,URMA_WRITE,1,0ns,2,1
634,58,56,236299,URMA_WRITE,1,0ns,2,1
635,59,57,236299,URMA_WRITE,1,0ns,2,1
636,60,62,236299,URMA_WRITE,1,0ns,2,1
637,61,63,236299,URMA_WRITE,1,0ns,2,1
638,62,60,236299,URMA_WRITE,1,0ns,2,1
639,63,61,236299,URMA_WRITE,1,0ns,2,1
640,0,3,236299,URMA_WRITE,1,0ns,3,2
641,1,2,236299,URMA_WRITE,1,0ns,3,2
642,2,1,236299,URMA_WRITE,1,0ns,3,2
643,3,0,236299,URMA_WRITE,1,0ns,3,2
644,4,7,236299,URMA_WRITE,1,0ns,3,2
645,5,6,236299,URMA_WRITE,1,0ns,3,2
646,6,5,236299,URMA_WRITE,1,0ns,3,2
647,7,4,236299,URMA_WRITE,1,0ns,3,2
648,8,11,236299,URMA_WRITE,1,0ns,3,2
649,9,10,236299,URMA_WRITE,1,0ns,3,2
650,10,9,236299,URMA_WRITE,1,0ns,3,2
651,11,8,236299,URMA_WRITE,1,0ns,3,2
652,12,15,236299,URMA_WRITE,1,0ns,3,2
653,13,14,236299,URMA_WRITE,1,0ns,3,2
654,14,13,236299,URMA_WRITE,1,0ns,3,2
655,15,12,236299,URMA_WRITE,1,0ns,3,2
656,16,19,236299,URMA_WRITE,1,0ns,3,2
657,17,18,236299,URMA_WRITE,1,0ns,3,2
658,18,17,236299,URMA_WRITE,1,0ns,3,2
659,19,16,236299,URMA_WRITE,1,0ns,3,2
660,20,23,236299,URMA_WRITE,1,0ns,3,2
661,21,22,236299,URMA_WRITE,1,0ns,3,2
662,22,21,236299,URMA_WRITE,1,0ns,3,2
663,23,20,236299,URMA_WRITE,1,0ns,3,2
664,24,27,236299,URMA_WRITE,1,0ns,3,2
665,25,26,236299,URMA_WRITE,1,0ns,3,2
666,26,25,236299,URMA_WRITE,1,0ns,3,2
667,27,24,236299,URMA_WRITE,1,0ns,3,2
668,28,31,236299,URMA_WRITE,1,0ns,3,2
669,29,30,236299,URMA_WRITE,1,0ns,3,2
670,30,29,236299,URMA_WRITE,1,0ns,3,2
671,31,28,236299,URMA_WRITE,1,0ns,3,2
672,32,35,236299,URMA_WRITE,1,0ns,3,2
673,33,34,236299,URMA_WRITE,1,0ns,3,2
674,34,33,236299,URMA_WRITE,1,0ns,3,2
675,35,32,236299,URMA_WRITE,1,0ns,3,2
676,36,39,236299,URMA_WRITE,1,0ns,3,2
677,37,38,236299,URMA_WRITE,1,0ns,3,2
678,38,37,236299,URMA_WRITE,1,0ns,3,2
679,39,36,236299,URMA_WRITE,1,0ns,3,2
680,40,43,236299,URMA_WRITE,1,0ns,3,2
681,41,42,236299,URMA_WRITE,1,0ns,3,2
682,42,41,236299,URMA_WRITE,1,0ns,3,2
683,43,40,236299,URMA_WRITE,1,0ns,3,2
684,44,47,236299,URMA_WRITE,1,0ns,3,2
685,45,46,236299,URMA_WRITE,1,0ns,3,2
686,46,45,236299,URMA_WRITE,1,0ns,3,2
687,47,44,236299,URMA_WRITE,1,0ns,3,2
688,48,51,236299,URMA_WRITE,1,0ns,3,2
689,49,50,236299,URMA_WRITE,1,0ns,3,2
690,50,49,236299,URMA_WRITE,1,0ns,3,2
691,51,48,236299,URMA_WRITE,1,0ns,3,2
692,52,55,236299,URMA_WRITE,1,0ns,3,2
693,53,54,236299,URMA_WRITE,1,0ns,3,2
694,54,53,236299,URMA_WRITE,1,0ns,3,2
695,55,52,236299,URMA_WRITE,1,0ns,3,2
696,56,59,236299,URMA_WRITE,1,0ns,3,2
697,57,58,236299,URMA_WRITE,1,0ns,3,2
698,58,57,236299,URMA_WRITE,1,0ns,3,2
699,59,56,236299,URMA_WRITE,1,0ns,3,2
700,60,63,236299,URMA_WRITE,1,0ns,3,2
701,61,62,236299,URMA_WRITE,1,0ns,3,2
702,62,61,236299,URMA_WRITE,1,0ns,3,2
703,63,60,236299,URMA_WRITE,1,0ns,3,2
704,0,4,236299,URMA_WRITE,1,0ns,4,3
705,1,5,236299,URMA_WRITE,1,0ns,4,3
706,2,6,236299,URMA_WRITE,1,0ns,4,3
707,3,7,236299,URMA_WRITE,1,0ns,4,3
708,4,0,236299,URMA_WRITE,1,0ns,4,3
709,5,1,236299,URMA_WRITE,1,0ns,4,3
710,6,2,236299,URMA_WRITE,1,0ns,4,3
711,7,3,236299,URMA_WRITE,1,0ns,4,3
712,8,12,236299,URMA_WRITE,1,0ns,4,3
713,9,13,236299,URMA_WRITE,1,0ns,4,3
714,10,14,236299,URMA_WRITE,1,0ns,4,3
715,11,15,236299,URMA_WRITE,1,0ns,4,3
716,12,8,236299,URMA_WRITE,1,0ns,4,3
717,13,9,236299,URMA_WRITE,1,0ns,4,3
718,14,10,236299,URMA_WRITE,1,0ns,4,3
719,15,11,236299,URMA_WRITE,1,0ns,4,3
720,16,20,236299,URMA_WRITE,1,0ns,4,3
721,17,21,236299,URMA_WRITE,1,0ns,4,3
722,18,22,236299,URMA_WRITE,1,0ns,4,3
723,19,23,236299,URMA_WRITE,1,0ns,4,3
724,20,16,236299,URMA_WRITE,1,0ns,4,3
725,21,17,236299,URMA_WRITE,1,0ns,4,3
726,22,18,236299,URMA_WRITE,1,0ns,4,3
727,23,19,236299,URMA_WRITE,1,0ns,4,3
728,24,28,236299,URMA_WRITE,1,0ns,4,3
729,25,29,236299,URMA_WRITE,1,0ns,4,3
730,26,30,236299,URMA_WRITE,1,0ns,4,3
731,27,31,236299,URMA_WRITE,1,0ns,4,3
732,28,24,236299,URMA_WRITE,1,0ns,4,3
733,29,25,236299,URMA_WRITE,1,0ns,4,3
734,30,26,236299,URMA_WRITE,1,0ns,4,3
735,31,27,236299,URMA_WRITE,1,0ns,4,3
736,32,36,236299,URMA_WRITE,1,0ns,4,3
737,33,37,236299,URMA_WRITE,1,0ns,4,3
738,34,38,236299,URMA_WRITE,1,0ns,4,3
739,35,39,236299,URMA_WRITE,1,0ns,4,3
740,36,32,236299,URMA_WRITE,1,0ns,4,3
741,37,33,236299,URMA_WRITE,1,0ns,4,3
742,38,34,236299,URMA_WRITE,1,0ns,4,3
743,39,35,236299,URMA_WRITE,1,0ns,4,3
744,40,44,236299,URMA_WRITE,1,0ns,4,3
745,41,45,236299,URMA_WRITE,1,0ns,4,3
746,42,46,236299,URMA_WRITE,1,0ns,4,3
747,43,47,236299,URMA_WRITE,1,0ns,4,3
748,44,40,236299,URMA_WRITE,1,0ns,4,3
749,45,41,236299,URMA_WRITE,1,0ns,4,3
750,46,42,236299,URMA_WRITE,1,0ns,4,3
751,47,43,236299,URMA_WRITE,1,0ns,4,3
752,48,52,236299,URMA_WRITE,1,0ns,4,3
753,49,53,236299,URMA_WRITE,1,0ns,4,3
754,50,54,236299,URMA_WRITE,1,0ns,4,3
755,51,55,236299,URMA_WRITE,1,0ns,4,3
756,52,48,236299,URMA_WRITE,1,0ns,4,3
757,53,49,236299,URMA_WRITE,1,0ns,4,3
758,54,50,236299,URMA_WRITE,1,0ns,4,3
759,55,51,236299,URMA_WRITE,1,0ns,4,3
760,56,60,236299,URMA_WRITE,1,0ns,4,3
761,57,61,236299,URMA_WRITE,1,0ns,4,3
762,58,62,236299,URMA_WRITE,1,0ns,4,3
763,59,63,236299,URMA_WRITE,1,0ns,4,3
764,60,56,236299,URMA_WRITE,1,0ns,4,3
765,61,57,236299,URMA_WRITE,1,0ns,4,3
766,62,58,236299,URMA_WRITE,1,0ns,4,3
767,63,59,236299,URMA_WRITE,1,0ns,4,3
768,0,5,236299,URMA_WRITE,1,0ns,5,4
769,1,4,236299,URMA_WRITE,1,0ns,5,4
770,2,7,236299,URMA_WRITE,1,0ns,5,4
771,3,6,236299,URMA_WRITE,1,0ns,5,4
772,4,1,236299,URMA_WRITE,1,0ns,5,4
773,5,0,236299,URMA_WRITE,1,0ns,5,4
774,6,3,236299,URMA_WRITE,1,0ns,5,4
775,7,2,236299,URMA_WRITE,1,0ns,5,4
776,8,13,236299,URMA_WRITE,1,0ns,5,4
777,9,12,236299,URMA_WRITE,1,0ns,5,4
778,10,15,236299,URMA_WRITE,1,0ns,5,4
779,11,14,236299,URMA_WRITE,1,0ns,5,4
780,12,9,236299,URMA_WRITE,1,0ns,5,4
781,13,8,236299,URMA_WRITE,1,0ns,5,4
782,14,11,236299,URMA_WRITE,1,0ns,5,4
783,15,10,236299,URMA_WRITE,1,0ns,5,4
784,16,21,236299,URMA_WRITE,1,0ns,5,4
785,17,20,236299,URMA_WRITE,1,0ns,5,4
786,18,23,236299,URMA_WRITE,1,0ns,5,4
787,19,22,236299,URMA_WRITE,1,0ns,5,4
788,20,17,236299,URMA_WRITE,1,0ns,5,4
789,21,16,236299,URMA_WRITE,1,0ns,5,4
790,22,19,236299,URMA_WRITE,1,0ns,5,4
791,23,18,236299,URMA_WRITE,1,0ns,5,4
792,24,29,236299,URMA_WRITE,1,0ns,5,4
793,25,28,236299,URMA_WRITE,1,0ns,5,4
794,26,31,236299,URMA_WRITE,1,0ns,5,4
795,27,30,236299,URMA_WRITE,1,0ns,5,4
796,28,25,236299,URMA_WRITE,1,0ns,5,4
797,29,24,236299,URMA_WRITE,1,0ns,5,4
798,30,27,236299,URMA_WRITE,1,0ns,5,4
799,31,26,236299,URMA_WRITE,1,0ns,5,4
800,32,37,236299,URMA_WRITE,1,0ns,5,4
801,33,36,236299,URMA_WRITE,1,0ns,5,4
802,34,39,236299,URMA_WRITE,1,0ns,5,4
803,35,38,236299,URMA_WRITE,1,0ns,5,4
804,36,33,236299,URMA_WRITE,1,0ns,5,4
805,37,32,236299,URMA_WRITE,1,0ns,5,4
806,38,35,236299,URMA_WRITE,1,0ns,5,4
807,39,34,236299,URMA_WRITE,1,0ns,5,4
808,40,45,236299,URMA_WRITE,1,0ns,5,4
809,41,44,236299,URMA_WRITE,1,0ns,5,4
810,42,47,236299,URMA_WRITE,1,0ns,5,4
811,43,46,236299,URMA_WRITE,1,0ns,5,4
812,44,41,236299,URMA_WRITE,1,0ns,5,4
813,45,40,236299,URMA_WRITE,1,0ns,5,4
814,46,43,236299,URMA_WRITE,1,0ns,5,4
815,47,42,236299,URMA_WRITE,1,0ns,5,4
816,48,53,236299,URMA_WRITE,1,0ns,5,4
817,49,52,236299,URMA_WRITE,1,0ns,5,4
818,50,55,236299,URMA_WRITE,1,0ns,5,4
819,51,54,236299,URMA_WRITE,1,0ns,5,4
820,52,49,236299,URMA_WRITE,1,0ns,5,4
821,53,48,236299,URMA_WRITE,1,0ns,5,4
822,54,51,236299,URMA_WRITE,1,0ns,5,4
823,55,50,236299,URMA_WRITE,1,0ns,5,4
824,56,61,236299,URMA_WRITE,1,0ns,5,4
825,57,60,236299,URMA_WRITE,1,0ns,5,4
826,58,63,236299,URMA_WRITE,1,0ns,5,4
827,59,62,236299,URMA_WRITE,1,0ns,5,4
828,60,57,236299,URMA_WRITE,1,0ns,5,4
829,61,56,236299,URMA_WRITE,1,0ns,5,4
830,62,59,236299,URMA_WRITE,1,0ns,5,4
831,63,58,236299,URMA_WRITE,1,0ns,5,4
832,0,6,236299,URMA_WRITE,1,0ns,6,5
833,1,7,236299,URMA_WRITE,1,0ns,6,5
834,2,4,236299,URMA_WRITE,1,0ns,6,5
835,3,5,236299,URMA_WRITE,1,0ns,6,5
836,4,2,236299,URMA_WRITE,1,0ns,6,5
837,5,3,236299,URMA_WRITE,1,0ns,6,5
838,6,0,236299,URMA_WRITE,1,0ns,6,5
839,7,1,236299,URMA_WRITE,1,0ns,6,5
840,8,14,236299,URMA_WRITE,1,0ns,6,5
841,9,15,236299,URMA_WRITE,1,0ns,6,5
842,10,12,236299,URMA_WRITE,1,0ns,6,5
843,11,13,236299,URMA_WRITE,1,0ns,6,5
844,12,10,236299,URMA_WRITE,1,0ns,6,5
845,13,11,236299,URMA_WRITE,1,0ns,6,5
846,14,8,236299,URMA_WRITE,1,0ns,6,5
847,15,9,236299,URMA_WRITE,1,0ns,6,5
848,16,22,236299,URMA_WRITE,1,0ns,6,5
849,17,23,236299,URMA_WRITE,1,0ns,6,5
850,18,20,236299,URMA_WRITE,1,0ns,6,5
851,19,21,236299,URMA_WRITE,1,0ns,6,5
852,20,18,236299,URMA_WRITE,1,0ns,6,5
853,21,19,236299,URMA_WRITE,1,0ns,6,5
854,22,16,236299,URMA_WRITE,1,0ns,6,5
855,23,17,236299,URMA_WRITE,1,0ns,6,5
856,24,30,236299,URMA_WRITE,1,0ns,6,5
857,25,31,236299,URMA_WRITE,1,0ns,6,5
858,26,28,236299,URMA_WRITE,1,0ns,6,5
859,27,29,236299,URMA_WRITE,1,0ns,6,5
860,28,26,236299,URMA_WRITE,1,0ns,6,5
861,29,27,236299,URMA_WRITE,1,0ns,6,5
862,30,24,236299,URMA_WRITE,1,0ns,6,5
863,31,25,236299,URMA_WRITE,1,0ns,6,5
864,32,38,236299,URMA_WRITE,1,0ns,6,5
865,33,39,236299,URMA_WRITE,1,0ns,6,5
866,34,36,236299,URMA_WRITE,1,0ns,6,5
867,35,37,236299,URMA_WRITE,1,0ns,6,5
868,36,34,236299,URMA_WRITE,1,0ns,6,5
869,37,35,236299,URMA_WRITE,1,0ns,6,5
870,38,32,236299,URMA_WRITE,1,0ns,6,5
871,39,33,236299,URMA_WRITE,1,0ns,6,5
872,40,46,236299,URMA_WRITE,1,0ns,6,5
873,41,47,236299,URMA_WRITE,1,0ns,6,5
874,42,44,236299,URMA_WRITE,1,0ns,6,5
875,43,45,236299,URMA_WRITE,1,0ns,6,5
876,44,42,236299,URMA_WRITE,1,0ns,6,5
877,45,43,236299,URMA_WRITE,1,0ns,6,5
878,46,40,236299,URMA_WRITE,1,0ns,6,5
879,47,41,236299,URMA_WRITE,1,0ns,6,5
880,48,54,236299,URMA_WRITE,1,0ns,6,5
881,49,55,236299,URMA_WRITE,1,0ns,6,5
882,50,52,236299,URMA_WRITE,1,0ns,6,5
883,51,53,236299,URMA_WRITE,1,0ns,6,5
884,52,50,236299,URMA_WRITE,1,0ns,6,5
885,53,51,236299,URMA_WRITE,1,0ns,6,5
886,54,48,236299,URMA_WRITE,1,0ns,6,5
887,55,49,236299,URMA_WRITE,1,0ns,6,5
888,56,62,236299,URMA_WRITE,1,0ns,6,5
889,57,63,236299,URMA_WRITE,1,0ns,6,5
890,58,60,236299,URMA_WRITE,1,0ns,6,5
891,59,61,236299,URMA_WRITE,1,0ns,6,5
892,60,58,236299,URMA_WRITE,1,0ns,6,5
893,61,59,236299,URMA_WRITE,1,0ns,6,5
894,62,56,236299,URMA_WRITE,1,0ns,6,5
895,63,57,236299,URMA_WRITE,1,0ns,6,5
896,0,7,236299,URMA_WRITE,1,0ns,7,6
897,1,6,236299,URMA_WRITE,1,0ns,7,6
898,2,5,236299,URMA_WRITE,1,0ns,7,6
899,3,4,236299,URMA_WRITE,1,0ns,7,6
900,4,3,236299,URMA_WRITE,1,0ns,7,6
901,5,2,236299,URMA_WRITE,1,0ns,7,6
902,6,1,236299,URMA_WRITE,1,0ns,7,6
903,7,0,236299,URMA_WRITE,1,0ns,7,6
904,8,15,236299,URMA_WRITE,1,0ns,7,6
905,9,14,236299,URMA_WRITE,1,0ns,7,6
906,10,13,236299,URMA_WRITE,1,0ns,7,6
907,11,12,236299,URMA_WRITE,1,0ns,7,6
908,12,11,236299,URMA_WRITE,1,0ns,7,6
909,13,10,236299,URMA_WRITE,1,0ns,7,6
910,14,9,236299,URMA_WRITE,1,0ns,7,6
911,15,8,236299,URMA_WRITE,1,0ns,7,6
912,16,23,236299,URMA_WRITE,1,0ns,7,6
913,17,22,236299,URMA_WRITE,1,0ns,7,6
914,18,21,236299,URMA_WRITE,1,0ns,7,6
915,19,20,236299,URMA_WRITE,1,0ns,7,6
916,20,19,236299,URMA_WRITE,1,0ns,7,6
917,21,18,236299,URMA_WRITE,1,0ns,7,6
918,22,17,236299,URMA_WRITE,1,0ns,7,6
919,23,16,236299,URMA_WRITE,1,0ns,7,6
920,24,31,236299,URMA_WRITE,1,0ns,7,6
921,25,30,236299,URMA_WRITE,1,0ns,7,6
922,26,29,236299,URMA_WRITE,1,0ns,7,6
923,27,28,236299,URMA_WRITE,1,0ns,7,6
924,28,27,236299,URMA_WRITE,1,0ns,7,6
925,29,26,236299,URMA_WRITE,1,0ns,7,6
926,30,25,236299,URMA_WRITE,1,0ns,7,6
927,31,24,236299,URMA_WRITE,1,0ns,7,6
928,32,39,236299,URMA_WRITE,1,0ns,7,6
929,33,38,236299,URMA_WRITE,1,0ns,7,6
930,34,37,236299,URMA_WRITE,1,0ns,7,6
931,35,36,236299,URMA_WRITE,1,0ns,7,6
932,36,35,236299,URMA_WRITE,1,0ns,7,6
933,37,34,236299,URMA_WRITE,1,0ns,7,6
934,38,33,236299,URMA_WRITE,1,0ns,7,6
935,39,32,236299,URMA_WRITE,1,0ns,7,6
936,40,47,236299,URMA_WRITE,1,0ns,7,6
937,41,46,236299,URMA_WRITE,1,0ns,7,6
938,42,45,236299,URMA_WRITE,1,0ns,7,6
939,43,44,236299,URMA_WRITE,1,0ns,7,6
940,44,43,236299,URMA_WRITE,1,0ns,7,6
941,45,42,236299,URMA_WRITE,1,0ns,7,6
942,46,41,236299,URMA_WRITE,1,0ns,7,6
943,47,40,236299,URMA_WRITE,1,0ns,7,6
944,48,55,236299,URMA_WRITE,1,0ns,7,6
945,49,54,236299,URMA_WRITE,1,0ns,7,6
946,50,53,236299,URMA_WRITE,1,0ns,7,6
947,51,52,236299,URMA_WRITE,1,0ns,7,6
948,52,51,236299,URMA_WRITE,1,0ns,7,6
949,53,50,236299,URMA_WRITE,1,0ns,7,6
950,54,49,236299,URMA_WRITE,1,0ns,7,6
951,55,48,236299,URMA_WRITE,1,0ns,7,6
952,56,63,236299,URMA_WRITE,1,0ns,7,6
953,57,62,236299,URMA_WRITE,1,0ns,7,6
954,58,61,236299,URMA_WRITE,1,0ns,7,6
955,59,60,236299,URMA_WRITE,1,0ns,7,6
956,60,59,236299,URMA_WRITE,1,0ns,7,6
957,61,58,236299,URMA_WRITE,1,0ns,7,6
958,62,57,236299,URMA_WRITE,1,0ns,7,6
959,63,56,236299,URMA_WRITE,1,0ns,7,6
960,0,8,236299,URMA_WRITE,1,0ns,8,7
961,1,9,236299,URMA_WRITE,1,0ns,8,7
962,2,10,236299,URMA_WRITE,1,0ns,8,7
963,3,11,236299,URMA_WRITE,1,0ns,8,7
964,4,12,236299,URMA_WRITE,1,0ns,8,7
965,5,13,236299,URMA_WRITE,1,0ns,8,7
966,6,14,236299,URMA_WRITE,1,0ns,8,7
967,7,15,236299,URMA_WRITE,1,0ns,8,7
968,8,0,236299,URMA_WRITE,1,0ns,8,7
969,9,1,236299,URMA_WRITE,1,0ns,8,7
970,10,2,236299,URMA_WRITE,1,0ns,8,7
971,11,3,236299,URMA_WRITE,1,0ns,8,7
972,12,4,236299,URMA_WRITE,1,0ns,8,7
973,13,5,236299,URMA_WRITE,1,0ns,8,7
974,14,6,236299,URMA_WRITE,1,0ns,8,7
975,15,7,236299,URMA_WRITE,1,0ns,8,7
976,16,24,236299,URMA_WRITE,1,0ns,8,7
977,17,25,236299,URMA_WRITE,1,0ns,8,7
978,18,26,236299,URMA_WRITE,1,0ns,8,7
979,19,27,236299,URMA_WRITE,1,0ns,8,7
980,20,28,236299,URMA_WRITE,1,0ns,8,7
981,21,29,236299,URMA_WRITE,1,0ns,8,7
982,22,30,236299,URMA_WRITE,1,0ns,8,7
983,23,31,236299,URMA_WRITE,1,0ns,8,7
984,24,16,236299,URMA_WRITE,1,0ns,8,7
985,25,17,236299,URMA_WRITE,1,0ns,8,7
986,26,18,236299,URMA_WRITE,1,0ns,8,7
987,27,19,236299,URMA_WRITE,1,0ns,8,7
988,28,20,236299,URMA_WRITE,1,0ns,8,7
989,29,21,236299,URMA_WRITE,1,0ns,8,7
990,30,22,236299,URMA_WRITE,1,0ns,8,7
991,31,23,236299,URMA_WRITE,1,0ns,8,7
992,32,40,236299,URMA_WRITE,1,0ns,8,7
993,33,41,236299,URMA_WRITE,1,0ns,8,7
994,34,42,236299,URMA_WRITE,1,0ns,8,7
995,35,43,236299,URMA_WRITE,1,0ns,8,7
996,36,44,236299,URMA_WRITE,1,0ns,8,7
997,37,45,236299,URMA_WRITE,1,0ns,8,7
998,38,46,236299,URMA_WRITE,1,0ns,8,7
999,39,47,236299,URMA_WRITE,1,0ns,8,7
1000,40,32,236299,URMA_WRITE,1,0ns,8,7
1001,41,33,236299,URMA_WRITE,1,0ns,8,7
1002,42,34,236299,URMA_WRITE,1,0ns,8,7
1003,43,35,236299,URMA_WRITE,1,0ns,8,7
1004,44,36,236299,URMA_WRITE,1,0ns,8,7
1005,45,37,236299,URMA_WRITE,1,0ns,8,7
1006,46,38,236299,URMA_WRITE,1,0ns,8,7
1007,47,39,236299,URMA_WRITE,1,0ns,8,7
1008,48,56,236299,URMA_WRITE,1,0ns,8,7
1009,49,57,236299,URMA_WRITE,1,0ns,8,7
1010,50,58,236299,URMA_WRITE,1,0ns,8,7
1011,51,59,236299,URMA_WRITE,1,0ns,8,7
